FilePath,AVRO-ID
lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectionUtil.java,AVRO-1828
lang/java/avro/src/test/java/org/apache/avro/util/CaseFinder.java,AVRO-1828
lang/java/avro/src/test/java/org/apache/avro/util/TestUtf8.java,AVRO-1828
lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,AVRO-1828
lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,AVRO-1828
lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/CallFuture.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StaticServlet.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServer.java,AVRO-1828
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/DataFileInteropTest.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/RandomData.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestDataFileSpecific.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolDatagram.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolHttp.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolHttps.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolNetty.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflect.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecific.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/generic/TestDeepCopy.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/io/Perf.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServer.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerConcurrentExecution.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCallbacks.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCompression.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithSSL.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestRpcPluginOrdering.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslAnonymous.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslDigestMd5.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStatsPluginAndServlet.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificData.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificDatumReader.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificErrorBuilder.java,AVRO-1828
lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/hadoop/file/HadoopCodecFactory.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/hadoop/file/SortedKeyValueFile.java,AVRO-1828
