FilePath,BugRate
lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroDatumConverterFactory.java,3
lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,3
lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyOutputFormat.java,3
lang/java/mapred/src/test/java/org/apache/avro/hadoop/file/TestSortedKeyValueFile.java,3
lang/java/protobuf/src/test/java/org/apache/avro/protobuf/Test.java,3
lang/java/thrift/src/test/java/org/apache/avro/thrift/TestThrift.java,3
lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,3
lang/java/tools/src/main/java/org/apache/avro/tool/CreateRandomFileTool.java,3
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCallbacks.java,3
lang/java/src/java/org/apache/avro/ipc/Responder.java,3
lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,3
lang/java/src/java/org/apache/avro/file/DataFileWriter.java,3
lang/java/src/test/java/org/apache/avro/TestProtocolReflect.java,3
lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java,3
src/java/org/apache/avro/ipc/Requestor.java,3
src/java/org/apache/avro/ipc/Responder.java,3
src/test/java/org/apache/avro/TestDataFileReflect.java,3
src/java/org/apache/avro/generic/GenericRecord.java,3
src/test/java/org/apache/avro/TestProtocolGeneric.java,3
src/test/java/org/apache/avro/RandomData.java,3
src/java/org/apache/avro/specific/SpecificData.java,3
src/java/org/apache/avro/AvroRuntimeException.java,3
src/java/org/apache/avro/AvroTypeException.java,3
src/test/java/org/apache/avro/BarRecord.java,3
src/java/org/apache/avro/ipc/Transceiver.java,3
src/java/org/apache/avro/generic/GenericRequestor.java,3
src/java/org/apache/avro/generic/GenericResponder.java,3
src/java/org/apache/avro/file/SeekableFileInput.java,3
src/java/org/apache/avro/SchemaParseException.java,3
src/test/java/org/apache/avro/TestFsData.java,3
src/java/org/apache/avro/specific/ProtocolTask.java,3
src/java/org/apache/avro/specific/SchemaTask.java,3
src/java/org/apache/avro/generic/GenericArray.java,3
src/java/org/apache/avro/specific/SpecificRecord.java,3
src/java/org/apache/avro/util/Utf8.java,3
src/java/org/apache/avro/io/DatumWriter.java,3
src/java/org/apache/avro/ipc/AvroRemoteException.java,3
src/java/org/apache/avro/ipc/ByteBufferOutputStream.java,3
src/java/org/apache/avro/io/DatumReader.java,3
src/java/org/apache/avro/ipc/ByteBufferValueReader.java,3
src/java/org/apache/avro/ipc/ByteBufferValueWriter.java,3
src/java/org/apache/avro/io/ValueWriter.java,3
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,2
lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.java,2
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,2
lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,2
lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,2
lang/java/avro/src/main/java/org/apache/avro/SchemaCompatibility.java,2
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,2
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestRpcPluginOrdering.java,2
lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectData.java,2
lang/java/avro/src/test/java/org/apache/avro/TestReadingWritingDataInEvolvedSchemas.java,2
lang/java/tools/src/test/java/org/apache/avro/tool/TestTextFileTools.java,2
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,2
lang/java/avro/src/main/java/org/apache/avro/LogicalTypes.java,2
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,2
lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,2
lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,2
lang/java/avro/src/test/java/org/apache/avro/TestProtocol.java,2
lang/java/avro/src/test/java/org/apache/avro/TestSchemaValidation.java,2
lang/java/avro/src/test/java/org/apache/avro/TypeEnum.java,2
lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java,2
lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,2
lang/java/avro/src/test/java/org/apache/avro/io/TestEncoders.java,2
lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java,2
lang/java/compiler/src/main/java/org/apache/avro/compiler/schema/CloningVisitor.java,2
