Kind,Name,Cyclomatic,CountLineCode
Public Static Method,"org.apache.avro.compiler.specific.SpecificCompiler.mangle",1,3
Public Static Method,"org.apache.avro.compiler.specific.SpecificCompiler.mangle",4,13
Public Static Method,"org.apache.avro.compiler.specific.SpecificCompiler.nullToEmpty",2,3
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.privateFields",1,3
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.publicFields",1,4
Private Method,"org.apache.avro.compiler.specific.SpecificCompiler.renderTemplate",2,11
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.setCreateOptionalGetters",1,3
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.setCreateSetters",1,3
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.setEnableDecimalLogicalType",1,3
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.setFieldVisibility",1,3
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.setGettersReturnOptional",1,3
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.setOutputCharacterEncoding",1,3
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.setStringType",1,3
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.setSuffix",1,3
Public Method,"org.apache.avro.compiler.specific.SpecificCompiler.setTemplateDir",1,3
Protected Method,"org.apache.avro.compiler.specific.SpecificCompiler.validateRecordForCompilation",2,10
Package,"org.apache.avro.data",,559
Public Generic Interface,"org.apache.avro.data.ErrorBuilder",,10
TypeVariable,"org.apache.avro.data.ErrorBuilder.T",,0
Abstract Method,"org.apache.avro.data.ErrorBuilder.clearCause",0,1
Abstract Method,"org.apache.avro.data.ErrorBuilder.clearValue",0,1
Abstract Method,"org.apache.avro.data.ErrorBuilder.getCause",0,1
Abstract Method,"org.apache.avro.data.ErrorBuilder.getValue",0,1
Abstract Method,"org.apache.avro.data.ErrorBuilder.hasCause",0,1
Abstract Method,"org.apache.avro.data.ErrorBuilder.hasValue",0,1
Abstract Method,"org.apache.avro.data.ErrorBuilder.setCause",0,1
Abstract Method,"org.apache.avro.data.ErrorBuilder.setValue",0,1
Public Class,"org.apache.avro.data.JodaTimeConversions",,117
Public Static Class,"org.apache.avro.data.JodaTimeConversions.DateConversion",,23
Public Method,"org.apache.avro.data.JodaTimeConversions.DateConversion.fromInt",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.DateConversion.getConvertedType",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.DateConversion.getLogicalTypeName",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.DateConversion.getRecommendedSchema",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.DateConversion.toInt",1,3
Public Static Class,"org.apache.avro.data.JodaTimeConversions.LossyTimeMicrosConversion",,6
Public Method,"org.apache.avro.data.JodaTimeConversions.LossyTimeMicrosConversion.toLong",1,3
Public Static Class,"org.apache.avro.data.JodaTimeConversions.LossyTimestampMicrosConversion",,6
Public Method,"org.apache.avro.data.JodaTimeConversions.LossyTimestampMicrosConversion.toLong",1,3
Public Static Class,"org.apache.avro.data.JodaTimeConversions.TimeConversion",,22
Public Method,"org.apache.avro.data.JodaTimeConversions.TimeConversion.fromInt",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimeConversion.getConvertedType",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimeConversion.getLogicalTypeName",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimeConversion.getRecommendedSchema",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimeConversion.toInt",1,3
Public Static Class,"org.apache.avro.data.JodaTimeConversions.TimeMicrosConversion",,18
Public Method,"org.apache.avro.data.JodaTimeConversions.TimeMicrosConversion.fromLong",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimeMicrosConversion.getConvertedType",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimeMicrosConversion.getLogicalTypeName",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimeMicrosConversion.getRecommendedSchema",1,3
Public Static Class,"org.apache.avro.data.JodaTimeConversions.TimestampConversion",,22
Public Method,"org.apache.avro.data.JodaTimeConversions.TimestampConversion.fromLong",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimestampConversion.getConvertedType",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimestampConversion.getLogicalTypeName",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimestampConversion.getRecommendedSchema",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimestampConversion.toLong",1,3
Public Static Class,"org.apache.avro.data.JodaTimeConversions.TimestampMicrosConversion",,18
Public Method,"org.apache.avro.data.JodaTimeConversions.TimestampMicrosConversion.fromLong",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimestampMicrosConversion.getConvertedType",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimestampMicrosConversion.getLogicalTypeName",1,3
Public Method,"org.apache.avro.data.JodaTimeConversions.TimestampMicrosConversion.getRecommendedSchema",1,3
Public Class,"org.apache.avro.data.Json",,147
Private Constructor,"org.apache.avro.data.Json.Json",1,2
Private Enum Type,"org.apache.avro.data.Json.JsonType",,3
Public Method,"org.apache.avro.data.Json.JsonType.valueOf",1,0
Public Method,"org.apache.avro.data.Json.JsonType.values",1,0
Public Static Class,"org.apache.avro.data.Json.ObjectReader",,19
Public Method,"org.apache.avro.data.Json.ObjectReader.read",3,10
Public Method,"org.apache.avro.data.Json.ObjectReader.setSchema",2,3
Public Static Class,"org.apache.avro.data.Json.ObjectWriter",,11
Public Method,"org.apache.avro.data.Json.ObjectWriter.setSchema",2,4
Public Method,"org.apache.avro.data.Json.ObjectWriter.write",1,3
Public Static Method,"org.apache.avro.data.Json.parseJson",2,7
Private Static Method,"org.apache.avro.data.Json.read",13,29
Private Static Method,"org.apache.avro.data.Json.readObject",1,3
Public Static Method,"org.apache.avro.data.Json.toString",1,3
Private Static Method,"org.apache.avro.data.Json.write",11,53
Private Static Method,"org.apache.avro.data.Json.writeObject",1,3
Public Generic Interface,"org.apache.avro.data.RecordBuilder",,3
TypeVariable,"org.apache.avro.data.RecordBuilder.T",,0
Abstract Method,"org.apache.avro.data.RecordBuilder.build",0,1
Public Abstract Generic Class,"org.apache.avro.data.RecordBuilderBase",,87
Protected Constructor,"org.apache.avro.data.RecordBuilderBase.RecordBuilderBase",1,6
Protected Constructor,"org.apache.avro.data.RecordBuilderBase.RecordBuilderBase",1,7
TypeVariable,"org.apache.avro.data.RecordBuilderBase.T",,0
Protected Method,"org.apache.avro.data.RecordBuilderBase.data",1,3
Protected Method,"org.apache.avro.data.RecordBuilderBase.defaultValue",1,3
Public Method,"org.apache.avro.data.RecordBuilderBase.equals",6,17
Protected Method,"org.apache.avro.data.RecordBuilderBase.fieldSetFlags",1,3
Protected Method,"org.apache.avro.data.RecordBuilderBase.fields",1,3
Public Method,"org.apache.avro.data.RecordBuilderBase.hashCode",2,7
Protected Static Method,"org.apache.avro.data.RecordBuilderBase.isValidValue",6,18
Protected Method,"org.apache.avro.data.RecordBuilderBase.schema",1,3
Protected Method,"org.apache.avro.data.RecordBuilderBase.validate",3,7
Public Class,"org.apache.avro.data.TimeConversions",,140
Public Static Class,"org.apache.avro.data.TimeConversions.DateConversion",,23
Public Method,"org.apache.avro.data.TimeConversions.DateConversion.fromInt",1,3
Public Method,"org.apache.avro.data.TimeConversions.DateConversion.getConvertedType",1,3
Public Method,"org.apache.avro.data.TimeConversions.DateConversion.getLogicalTypeName",1,3
Public Method,"org.apache.avro.data.TimeConversions.DateConversion.getRecommendedSchema",1,3
Public Method,"org.apache.avro.data.TimeConversions.DateConversion.toInt",1,4
Public Static Class,"org.apache.avro.data.TimeConversions.TimeMicrosConversion",,26
Public Method,"org.apache.avro.data.TimeConversions.TimeMicrosConversion.adjustAndSetValue",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimeMicrosConversion.fromLong",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimeMicrosConversion.getConvertedType",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimeMicrosConversion.getLogicalTypeName",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimeMicrosConversion.getRecommendedSchema",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimeMicrosConversion.toLong",1,3
Public Static Class,"org.apache.avro.data.TimeConversions.TimeMillisConversion",,26
Public Method,"org.apache.avro.data.TimeConversions.TimeMillisConversion.adjustAndSetValue",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimeMillisConversion.fromInt",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimeMillisConversion.getConvertedType",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimeMillisConversion.getLogicalTypeName",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimeMillisConversion.getRecommendedSchema",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimeMillisConversion.toInt",1,3
Public Static Class,"org.apache.avro.data.TimeConversions.TimestampMicrosConversion",,37
Public Method,"org.apache.avro.data.TimeConversions.TimestampMicrosConversion.adjustAndSetValue",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimestampMicrosConversion.fromLong",1,5
Public Method,"org.apache.avro.data.TimeConversions.TimestampMicrosConversion.getConvertedType",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimestampMicrosConversion.getLogicalTypeName",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimestampMicrosConversion.getRecommendedSchema",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimestampMicrosConversion.toLong",2,12
Public Static Class,"org.apache.avro.data.TimeConversions.TimestampMillisConversion",,26
Public Method,"org.apache.avro.data.TimeConversions.TimestampMillisConversion.adjustAndSetValue",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimestampMillisConversion.fromLong",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimestampMillisConversion.getConvertedType",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimestampMillisConversion.getLogicalTypeName",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimestampMillisConversion.getRecommendedSchema",1,3
Public Method,"org.apache.avro.data.TimeConversions.TimestampMillisConversion.toLong",1,3
Package,"org.apache.avro.file",,1543
Public Class,"org.apache.avro.file.BZip2Codec",,53
Static Class,"org.apache.avro.file.BZip2Codec.Option",,6
Protected Method,"org.apache.avro.file.BZip2Codec.Option.createInstance",1,3
Public Method,"org.apache.avro.file.BZip2Codec.compress",1,7
Public Method,"org.apache.avro.file.BZip2Codec.decompress",2,12
Public Method,"org.apache.avro.file.BZip2Codec.equals",2,5
Public Method,"org.apache.avro.file.BZip2Codec.getName",1,3
Private Method,"org.apache.avro.file.BZip2Codec.getOutputBuffer",2,7
Public Method,"org.apache.avro.file.BZip2Codec.hashCode",1,3
Public Abstract Class,"org.apache.avro.file.Codec",,16
Public Abstract Method,"org.apache.avro.file.Codec.compress",0,1
Protected Static Method,"org.apache.avro.file.Codec.computeOffset",1,3
Public Abstract Method,"org.apache.avro.file.Codec.decompress",0,1
Public Abstract Method,"org.apache.avro.file.Codec.equals",0,1
Public Abstract Method,"org.apache.avro.file.Codec.getName",0,1
Public Abstract Method,"org.apache.avro.file.Codec.hashCode",0,1
Public Method,"org.apache.avro.file.Codec.toString",1,3
Public Abstract Class,"org.apache.avro.file.CodecFactory",,58
Public Static Method,"org.apache.avro.file.CodecFactory.addCodec",2,6
Public Static Method,"org.apache.avro.file.CodecFactory.bzip2Codec",1,3
Protected Abstract Method,"org.apache.avro.file.CodecFactory.createInstance",0,1
Public Static Method,"org.apache.avro.file.CodecFactory.deflateCodec",1,3
Public Static Method,"org.apache.avro.file.CodecFactory.fromString",2,7
Public Static Method,"org.apache.avro.file.CodecFactory.nullCodec",1,3
Public Static Method,"org.apache.avro.file.CodecFactory.snappyCodec",2,7
Public Method,"org.apache.avro.file.CodecFactory.toString",1,4
Public Static Method,"org.apache.avro.file.CodecFactory.xzCodec",1,3
Public Static Method,"org.apache.avro.file.CodecFactory.zstandardCodec",1,3
Public Static Method,"org.apache.avro.file.CodecFactory.zstandardCodec",1,3
Public Class,"org.apache.avro.file.DataFileConstants",,17
Private Constructor,"org.apache.avro.file.DataFileConstants.DataFileConstants",1,2
Public Generic Class,"org.apache.avro.file.DataFileReader",,171
TypeVariable,"org.apache.avro.file.DataFileReader.D",,0
Public Constructor,"org.apache.avro.file.DataFileReader.DataFileReader",1,3
Public Constructor,"org.apache.avro.file.DataFileReader.DataFileReader",1,3
Protected Constructor,"org.apache.avro.file.DataFileReader.DataFileReader",3,13
Protected Constructor,"org.apache.avro.file.DataFileReader.DataFileReader",1,5
Static Class,"org.apache.avro.file.DataFileReader.SeekableInputStream",,61
Constructor,"org.apache.avro.file.DataFileReader.SeekableInputStream.SeekableInputStream",1,3
Public Method,"org.apache.avro.file.DataFileReader.SeekableInputStream.available",2,4
Public Method,"org.apache.avro.file.DataFileReader.SeekableInputStream.close",1,4
Public Method,"org.apache.avro.file.DataFileReader.SeekableInputStream.length",1,3
Public Method,"org.apache.avro.file.DataFileReader.SeekableInputStream.read",1,3
Public Method,"org.apache.avro.file.DataFileReader.SeekableInputStream.read",1,3
Public Method,"org.apache.avro.file.DataFileReader.SeekableInputStream.read",2,8
Public Method,"org.apache.avro.file.DataFileReader.SeekableInputStream.seek",2,5
Public Method,"org.apache.avro.file.DataFileReader.SeekableInputStream.skip",2,12
Public Method,"org.apache.avro.file.DataFileReader.SeekableInputStream.tell",1,3
Protected Method,"org.apache.avro.file.DataFileReader.blockFinished",1,3
Public Static Generic Method,"org.apache.avro.file.DataFileReader.openReader",2,9
Public Static Generic Method,"org.apache.avro.file.DataFileReader.openReader",5,14
Public Static Generic Method,"org.apache.avro.file.DataFileReader.openReader",2,9
TypeVariable,"org.apache.avro.file.DataFileReader.openReader.D",,0
TypeVariable,"org.apache.avro.file.DataFileReader.openReader.D",,0
TypeVariable,"org.apache.avro.file.DataFileReader.openReader.D",,0
Public Method,"org.apache.avro.file.DataFileReader.pastSync",1,3
Public Method,"org.apache.avro.file.DataFileReader.previousSync",1,3
Public Method,"org.apache.avro.file.DataFileReader.seek",1,7
Public Method,"org.apache.avro.file.DataFileReader.sync",7,27
Public Method,"org.apache.avro.file.DataFileReader.tell",1,3
Public Generic Class,"org.apache.avro.file.DataFileReader12",,159
TypeVariable,"org.apache.avro.file.DataFileReader12.D",,0
Public Constructor,"org.apache.avro.file.DataFileReader12.DataFileReader12",6,33
Public Method,"org.apache.avro.file.DataFileReader12.close",1,3
Public Method,"org.apache.avro.file.DataFileReader12.getMeta",1,3
Public Method,"org.apache.avro.file.DataFileReader12.getMetaLong",1,3
Public Method,"org.apache.avro.file.DataFileReader12.getMetaString",2,7
Public Method,"org.apache.avro.file.DataFileReader12.getSchema",1,3
Public Method,"org.apache.avro.file.DataFileReader12.hasNext",2,6
Public Method,"org.apache.avro.file.DataFileReader12.iterator",1,3
Public Method,"org.apache.avro.file.DataFileReader12.next",3,12
Public Method,"org.apache.avro.file.DataFileReader12.next",4,13
Public Method,"org.apache.avro.file.DataFileReader12.pastSync",1,3
Public Method,"org.apache.avro.file.DataFileReader12.remove",1,3
Public Method,"org.apache.avro.file.DataFileReader12.seek",1,6
Private Method,"org.apache.avro.file.DataFileReader12.skipSync",2,5
Public Method,"org.apache.avro.file.DataFileReader12.sync",6,21
Public Method,"org.apache.avro.file.DataFileReader12.tell",1,3
Public Generic Class,"org.apache.avro.file.DataFileStream",,257
TypeVariable,"org.apache.avro.file.DataFileStream.D",,0
Static Class,"org.apache.avro.file.DataFileStream.DataBlock",,55
Constructor,"org.apache.avro.file.DataFileStream.DataBlock.DataBlock",1,6
Private Constructor,"org.apache.avro.file.DataFileStream.DataBlock.DataBlock",1,5
Method,"org.apache.avro.file.DataFileStream.DataBlock.compressUsing",1,5
Method,"org.apache.avro.file.DataFileStream.DataBlock.decompressUsing",1,5
Method,"org.apache.avro.file.DataFileStream.DataBlock.getAsByteBuffer",1,3
Method,"org.apache.avro.file.DataFileStream.DataBlock.getBlockSize",1,3
Method,"org.apache.avro.file.DataFileStream.DataBlock.getData",1,3
Method,"org.apache.avro.file.DataFileStream.DataBlock.getNumEntries",1,3
Method,"org.apache.avro.file.DataFileStream.DataBlock.isFlushOnWrite",1,3
Method,"org.apache.avro.file.DataFileStream.DataBlock.setFlushOnWrite",1,3
Method,"org.apache.avro.file.DataFileStream.DataBlock.writeBlockTo",2,9
Public Constructor,"org.apache.avro.file.DataFileStream.DataFileStream",1,4
Protected Constructor,"org.apache.avro.file.DataFileStream.DataFileStream",1,3
Public Static Class,"org.apache.avro.file.DataFileStream.Header",,8
Private Constructor,"org.apache.avro.file.DataFileStream.Header.Header",1,2
Protected Method,"org.apache.avro.file.DataFileStream.blockFinished",1,2
Public Method,"org.apache.avro.file.DataFileStream.close",1,3
Public Method,"org.apache.avro.file.DataFileStream.getBlockCount",1,3
Public Method,"org.apache.avro.file.DataFileStream.getBlockSize",1,3
Public Method,"org.apache.avro.file.DataFileStream.getHeader",1,3
Public Method,"org.apache.avro.file.DataFileStream.getMeta",1,3
Public Method,"org.apache.avro.file.DataFileStream.getMetaKeys",1,3
Public Method,"org.apache.avro.file.DataFileStream.getMetaLong",1,3
Public Method,"org.apache.avro.file.DataFileStream.getMetaString",2,7
Public Method,"org.apache.avro.file.DataFileStream.getSchema",1,3
Public Method,"org.apache.avro.file.DataFileStream.hasNext",7,24
Method,"org.apache.avro.file.DataFileStream.hasNextBlock",6,20
Method,"org.apache.avro.file.DataFileStream.initialize",6,30
Method,"org.apache.avro.file.DataFileStream.initialize",1,5
Public Method,"org.apache.avro.file.DataFileStream.iterator",1,3
Public Method,"org.apache.avro.file.DataFileStream.next",2,7
Public Method,"org.apache.avro.file.DataFileStream.next",3,9
Public Method,"org.apache.avro.file.DataFileStream.nextBlock",3,9
Method,"org.apache.avro.file.DataFileStream.nextRawBlock",4,17
Public Method,"org.apache.avro.file.DataFileStream.remove",1,3
Method,"org.apache.avro.file.DataFileStream.resolveCodec",2,8
Public Generic Class,"org.apache.avro.file.DataFileWriter",,285
Public Static Class,"org.apache.avro.file.DataFileWriter.AppendWriteException",,5
Public Constructor,"org.apache.avro.file.DataFileWriter.AppendWriteException.AppendWriteException",1,3
Private Class,"org.apache.avro.file.DataFileWriter.BufferedFileOutputStream",,28
Public Constructor,"org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.BufferedFileOutputStream",1,4
Private Class,"org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter",,10
Public Constructor,"org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter.PositionFilter",1,3
Public Method,"org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter.write",1,4
Public Method,"org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.flush",1,7
Public Method,"org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.tell",1,3
TypeVariable,"org.apache.avro.file.DataFileWriter.D",,0
Public Constructor,"org.apache.avro.file.DataFileWriter.DataFileWriter",1,3
Private Static Class,"org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream",,8
Constructor,"org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream.NonCopyingByteArrayOutputStream",1,3
Method,"org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream.getByteArrayAsByteBuffer",1,3
Public Method,"org.apache.avro.file.DataFileWriter.append",2,12
Public Method,"org.apache.avro.file.DataFileWriter.appendAllFrom",5,23
Public Method,"org.apache.avro.file.DataFileWriter.appendEncoded",1,6
Public Method,"org.apache.avro.file.DataFileWriter.appendTo",1,6
Public Method,"org.apache.avro.file.DataFileWriter.appendTo",2,16
Private Method,"org.apache.avro.file.DataFileWriter.assertNotOpen",2,4
Private Method,"org.apache.avro.file.DataFileWriter.assertOpen",2,4
Private Method,"org.apache.avro.file.DataFileWriter.bufferInUse",1,3
Public Method,"org.apache.avro.file.DataFileWriter.close",2,7
Public Method,"org.apache.avro.file.DataFileWriter.create",2,9
Public Method,"org.apache.avro.file.DataFileWriter.create",1,3
Public Method,"org.apache.avro.file.DataFileWriter.create",4,25
Public Method,"org.apache.avro.file.DataFileWriter.fSync",2,6
Public Method,"org.apache.avro.file.DataFileWriter.flush",1,4
Private Static Method,"org.apache.avro.file.DataFileWriter.generateSync",2,10
Private Method,"org.apache.avro.file.DataFileWriter.init",2,13
Public Method,"org.apache.avro.file.DataFileWriter.isFlushOnEveryBlock",1,3
Public Static Method,"org.apache.avro.file.DataFileWriter.isReservedMeta",1,3
Private Method,"org.apache.avro.file.DataFileWriter.resetBufferTo",1,6
Public Method,"org.apache.avro.file.DataFileWriter.setCodec",1,6
Public Method,"org.apache.avro.file.DataFileWriter.setFlushOnEveryBlock",1,3
Public Method,"org.apache.avro.file.DataFileWriter.setMeta",2,6
Public Method,"org.apache.avro.file.DataFileWriter.setMeta",1,3
Public Method,"org.apache.avro.file.DataFileWriter.setMeta",1,3
Private Method,"org.apache.avro.file.DataFileWriter.setMetaInternal",1,5
Private Method,"org.apache.avro.file.DataFileWriter.setMetaInternal",1,3
Public Method,"org.apache.avro.file.DataFileWriter.setSyncInterval",2,7
Public Method,"org.apache.avro.file.DataFileWriter.sync",1,5
Private Method,"org.apache.avro.file.DataFileWriter.writeBlock",2,15
Private Method,"org.apache.avro.file.DataFileWriter.writeIfBlockFull",2,4
Public Class,"org.apache.avro.file.DeflateCodec",,78
Public Constructor,"org.apache.avro.file.DeflateCodec.DeflateCodec",1,3
Static Class,"org.apache.avro.file.DeflateCodec.Option",,10
Constructor,"org.apache.avro.file.DeflateCodec.Option.Option",1,3
Protected Method,"org.apache.avro.file.DeflateCodec.Option.createInstance",1,3
Public Method,"org.apache.avro.file.DeflateCodec.compress",1,7
Public Method,"org.apache.avro.file.DeflateCodec.decompress",1,7
Public Method,"org.apache.avro.file.DeflateCodec.equals",3,8
Private Method,"org.apache.avro.file.DeflateCodec.getDeflater",2,7
Private Method,"org.apache.avro.file.DeflateCodec.getInflater",2,7
Public Method,"org.apache.avro.file.DeflateCodec.getName",1,3
Private Method,"org.apache.avro.file.DeflateCodec.getOutputBuffer",2,7
Public Method,"org.apache.avro.file.DeflateCodec.hashCode",2,3
Public Method,"org.apache.avro.file.DeflateCodec.toString",1,3
Public Generic Interface,"org.apache.avro.file.FileReader",,7
TypeVariable,"org.apache.avro.file.FileReader.D",,0
Abstract Method,"org.apache.avro.file.FileReader.getSchema",0,1
Abstract Method,"org.apache.avro.file.FileReader.next",0,1
Abstract Method,"org.apache.avro.file.FileReader.pastSync",0,1
Abstract Method,"org.apache.avro.file.FileReader.sync",0,1
Abstract Method,"org.apache.avro.file.FileReader.tell",0,1
Class,"org.apache.avro.file.NullCodec",,32
Static Class,"org.apache.avro.file.NullCodec.Option",,6
Protected Method,"org.apache.avro.file.NullCodec.Option.createInstance",1,3
Public Method,"org.apache.avro.file.NullCodec.compress",1,3
Public Method,"org.apache.avro.file.NullCodec.decompress",1,3
Public Method,"org.apache.avro.file.NullCodec.equals",2,5
Public Method,"org.apache.avro.file.NullCodec.getName",1,3
Public Method,"org.apache.avro.file.NullCodec.hashCode",1,3
Public Class,"org.apache.avro.file.SeekableByteArrayInput",,18
Public Constructor,"org.apache.avro.file.SeekableByteArrayInput.SeekableByteArrayInput",1,3
Public Method,"org.apache.avro.file.SeekableByteArrayInput.length",1,3
Public Method,"org.apache.avro.file.SeekableByteArrayInput.seek",1,4
Public Method,"org.apache.avro.file.SeekableByteArrayInput.tell",1,3
Public Class,"org.apache.avro.file.SeekableFileInput",,20
Public Constructor,"org.apache.avro.file.SeekableFileInput.SeekableFileInput",1,3
Public Constructor,"org.apache.avro.file.SeekableFileInput.SeekableFileInput",1,3
Public Method,"org.apache.avro.file.SeekableFileInput.length",1,3
Public Method,"org.apache.avro.file.SeekableFileInput.seek",1,3
Public Method,"org.apache.avro.file.SeekableFileInput.tell",1,3
Public Interface,"org.apache.avro.file.SeekableInput",,6
Abstract Method,"org.apache.avro.file.SeekableInput.length",0,1
Abstract Method,"org.apache.avro.file.SeekableInput.read",0,1
Abstract Method,"org.apache.avro.file.SeekableInput.seek",0,1
Abstract Method,"org.apache.avro.file.SeekableInput.tell",0,1
Public Class,"org.apache.avro.file.SnappyCodec",,51
Static Class,"org.apache.avro.file.SnappyCodec.Option",,9
Protected Method,"org.apache.avro.file.SnappyCodec.Option.createInstance",1,3
Private Constructor,"org.apache.avro.file.SnappyCodec.SnappyCodec",1,2
Public Method,"org.apache.avro.file.SnappyCodec.compress",1,10
Public Method,"org.apache.avro.file.SnappyCodec.decompress",2,11
Public Method,"org.apache.avro.file.SnappyCodec.equals",2,5
Public Method,"org.apache.avro.file.SnappyCodec.getName",1,3
Public Method,"org.apache.avro.file.SnappyCodec.hashCode",1,3
Public Interface,"org.apache.avro.file.Syncable",,3
Abstract Method,"org.apache.avro.file.Syncable.sync",0,1
Public Class,"org.apache.avro.file.SyncableFileOutputStream",,21
Public Constructor,"org.apache.avro.file.SyncableFileOutputStream.SyncableFileOutputStream",1,3
Public Constructor,"org.apache.avro.file.SyncableFileOutputStream.SyncableFileOutputStream",1,3
Public Constructor,"org.apache.avro.file.SyncableFileOutputStream.SyncableFileOutputStream",1,3
Public Constructor,"org.apache.avro.file.SyncableFileOutputStream.SyncableFileOutputStream",1,3
Public Constructor,"org.apache.avro.file.SyncableFileOutputStream.SyncableFileOutputStream",1,3
Public Method,"org.apache.avro.file.SyncableFileOutputStream.sync",1,3
Public Class,"org.apache.avro.file.XZCodec",,63
Static Class,"org.apache.avro.file.XZCodec.Option",,10
Constructor,"org.apache.avro.file.XZCodec.Option.Option",1,3
Protected Method,"org.apache.avro.file.XZCodec.Option.createInstance",1,3
Public Constructor,"org.apache.avro.file.XZCodec.XZCodec",1,3
Public Method,"org.apache.avro.file.XZCodec.compress",1,7
Public Method,"org.apache.avro.file.XZCodec.decompress",1,8
Public Method,"org.apache.avro.file.XZCodec.equals",3,8
Public Method,"org.apache.avro.file.XZCodec.getName",1,3
Private Method,"org.apache.avro.file.XZCodec.getOutputBuffer",2,7
Public Method,"org.apache.avro.file.XZCodec.hashCode",1,3
Public Method,"org.apache.avro.file.XZCodec.toString",1,3
Public Class,"org.apache.avro.file.ZstandardCodec",,62
Static Class,"org.apache.avro.file.ZstandardCodec.Option",,12
Constructor,"org.apache.avro.file.ZstandardCodec.Option.Option",1,4
Protected Method,"org.apache.avro.file.ZstandardCodec.Option.createInstance",1,3
Public Constructor,"org.apache.avro.file.ZstandardCodec.ZstandardCodec",1,4
Public Method,"org.apache.avro.file.ZstandardCodec.compress",1,7
Public Method,"org.apache.avro.file.ZstandardCodec.decompress",1,9
Public Method,"org.apache.avro.file.ZstandardCodec.equals",1,3
Public Method,"org.apache.avro.file.ZstandardCodec.getName",1,3
Private Method,"org.apache.avro.file.ZstandardCodec.getOutputBuffer",2,7
Public Method,"org.apache.avro.file.ZstandardCodec.hashCode",1,3
Public Method,"org.apache.avro.file.ZstandardCodec.toString",1,3
Class,"org.apache.avro.file.ZstandardLoader",,9
Static Method,"org.apache.avro.file.ZstandardLoader.input",1,3
Static Method,"org.apache.avro.file.ZstandardLoader.output",1,4
Package,"org.apache.avro.generic",,1753
Public Generic Interface,"org.apache.avro.generic.GenericArray",,9
TypeVariable,"org.apache.avro.generic.GenericArray.T",,0
Abstract Method,"org.apache.avro.generic.GenericArray.peek",0,1
Method,"org.apache.avro.generic.GenericArray.prune",1,2
Method,"org.apache.avro.generic.GenericArray.reset",1,3
Abstract Method,"org.apache.avro.generic.GenericArray.reverse",0,1
Public Interface,"org.apache.avro.generic.GenericContainer",,3
